t;z;y;vz;vy;az;ay
1.661e-12;1.525300007531988e-6;3.310719937473747e-10;6.937214192663646e6;940.9773955933305;2.3573668280004067e12;5.116751667777408e8
1.6620000000000002e-12;1.5322372217246517e-6;3.3201297114296805e-10;6.937214195021013e6;940.9773961050056;2.3360691626867173e12;5.06191373308422e8
1.663e-12;1.5391744359196727e-6;3.3295394853907304e-10;6.937214197357082e6;940.9773966111969;2.3150588200742554e12;5.007931247138763e8
1.6640000000000002e-12;1.54611165011703e-6;3.3389492593568426e-10;6.93721419967214e6;940.9773971119901;2.2943306550221587e12;4.954786829739029e8
1.665e-12;1.553048864316702e-6;3.3483590333279624e-10;6.937214201966471e6;940.9773976074688;2.273879637044825e12;4.902463533721067e8
1.6660000000000002e-12;1.5599860785186686e-6;3.357768807304037e-10;6.937214204240351e6;940.9773980977152;2.2537008472595186e12;4.850944832218342e8
1.667e-12;1.566923292722909e-6;3.367178581285014e-10;6.937214206494052e6;940.9773985828097;2.233789475428371e12;4.8002146063523954e8
1.6680000000000002e-12;1.573860506929403e-6;3.376588355270842e-10;6.937214208727841e6;940.9773990628311;2.2141408170914385e12;4.7502571333382934e8
1.669e-12;1.5807977211381308e-6;3.3859981292614705e-10;6.937214210941982e6;940.9773995378567;2.194750270787649e12;4.701057074989118e8
1.6700000000000002e-12;1.5877349353490727e-6;3.395407903256849e-10;6.937214213136733e6;940.9774000079625;2.1756133353605376e12;4.652599466604335e8
1.671e-12;1.5946721495622095e-6;3.404817677256929e-10;6.937214215312346e6;940.9774004732225;2.156725607345874e12;4.604869706227633e8
1.6720000000000001e-12;1.6016093637775218e-6;3.414227451261661e-10;6.937214217469071e6;940.9774009337094;2.1380827784383003e12;4.5578535442602915e8
1.673e-12;1.608546577994991e-6;3.423637225270998e-10;6.937214219607154e6;940.9774013894947;2.1196806330343008e12;4.5115370734168595e8
1.6740000000000001e-12;1.6154837922145982e-6;3.433046999284893e-10;6.937214221726835e6;940.9774018406484;2.1015150458488599e12;4.465906719010343e8
1.675e-12;1.622421006436325e-6;3.4424567733032996e-10;6.93721422382835e6;940.9774022872391;2.0835819796033066e12;4.4209492295547426e8
1.6760000000000001e-12;1.6293582206601534e-6;3.451866547326172e-10;6.937214225911932e6;940.977402729334;2.0658774827819182e12;4.376651667673203e8
1.6770000000000002e-12;1.6362954348860654e-6;3.461276321353465e-10;6.9372142279778095e6;940.9774031669992;2.0483976874549644e12;4.3330014013005805e8
1.6780000000000001e-12;1.6432326491140432e-6;3.470686095385135e-10;6.937214230026207e6;940.9774036002993;2.0311388071659448e12;4.2899860951696247e8
1.6790000000000002e-12;1.6501698633440694e-6;3.4800958694211377e-10;6.937214232057346e6;940.977404029298;2.0140971348808699e12;4.2475937025704825e8
1.6800000000000001e-12;1.6571070775761267e-6;3.4895056434614304e-10;6.937214234071443e6;940.9774044540574;1.997269040997514e12;4.2058124573735934e8
1.6810000000000002e-12;1.6640442918101981e-6;3.498915417505971e-10;6.937214236068712e6;940.9774048746386;1.9806509714126323e12;4.164630866306467e8
1.6820000000000001e-12;1.6709815060462669e-6;3.5083251915547173e-10;6.937214238049363e6;940.9774052911017;1.9642394456452385e12;4.124037701475229e8
1.6830000000000002e-12;1.6779187202843161e-6;3.517734965607628e-10;6.937214240013602e6;940.9774057035055;1.9480310550140803e12;4.084021993122166e8
1.684e-12;1.6848559345243297e-6;3.527144739664663e-10;6.937214241961633e6;940.9774061119077;1.9320224608675378e12;4.04457302261086e8
1.6850000000000002e-12;1.6917931487662914e-6;3.536554513725782e-10;6.937214243893655e6;940.977406516365;1.9162103928642144e12;4.005680315630805e8
1.686e-12;1.698730363010185e-6;3.5459642877909456e-10;6.937214245809865e6;940.9774069169331;1.9005916473025957e12;3.967333635613813e8
1.6870000000000002e-12;1.7056675772559948e-6;3.5553740618601147e-10;6.937214247710457e6;940.9774073136665;1.8851630854981562e12;3.929522977354683e8
1.688e-12;1.7126047915037053e-6;3.564783835933251e-10;6.93721424959562e6;940.9774077066188;1.8699216322063833e12;3.892238560829003e8
1.6890000000000002e-12;1.719542005753301e-6;3.5741936100103173e-10;6.937214251465541e6;940.9774080958426;1.8548642740902625e12;3.855470825201221e8
1.69e-12;1.7264792200047666e-6;3.583603384091276e-10;6.937214253320405e6;940.9774084813897;1.839988058230762e12;3.8192104230163217e8
1.6910000000000002e-12;1.733416434258087e-6;3.5930131581760895e-10;6.937214255160393e6;940.9774088633108;1.8252900906789783e12;3.783448214568812e8
1.692e-12;1.7403536485132474e-6;3.6024229322647227e-10;6.937214256985683e6;940.9774092416556;1.8107675350485828e12;3.7481752624428314e8
1.6930000000000002e-12;1.7472908627702332e-6;3.611832706357139e-10;6.937214258796451e6;940.9774096164731;1.7964176111473271e12;3.7133828262175775e8
1.694e-12;1.7542280770290297e-6;3.621242480453304e-10;6.937214260592869e6;940.9774099878114;1.7822375936463396e12;3.679062357332339e8
1.6950000000000001e-12;1.7611652912896225e-6;3.630652254553182e-10;6.937214262375106e6;940.9774103557176;1.768224810786051e12;3.64520549410573e8
1.696e-12;1.7681025055519975e-6;3.640062028656739e-10;6.937214264143331e6;940.9774107202381;1.7543766431175886e12;3.611804056903874e8
1.6970000000000001e-12;1.775039719816141e-6;3.6494718027639415e-10;6.937214265897708e6;940.9774110814185;1.740690522278534e12;3.5788500434525216e8
1.698e-12;1.7819769340820386e-6;3.6588815768747555e-10;6.937214267638398e6;940.9774114393035;1.72716392980198e12;3.546335624288239e8
1.6990000000000001e-12;1.788914148349677e-6;3.6682913509891486e-10;6.937214269365562e6;940.9774117939371;1.713794395957847e12;3.514253138344003e8
1.7000000000000002e-12;1.7958513626190426e-6;3.677701125107088e-10;6.937214271079357e6;940.9774121453625;1.7005794986254812e12;3.482595088664751e8
1.7010000000000001e-12;1.802788576890122e-6;3.6871108992285415e-10;6.937214272779936e6;940.977412493622;1.6875168621965505e12;3.451354138248502e8
1.7020000000000002e-12;1.8097257911629019e-6;3.6965206733534775e-10;6.937214274467452e6;940.9774128387573;1.6746041565073284e12;3.4205231060089326e8
1.7030000000000001e-12;1.8166630054373693e-6;3.705930447481865e-10;6.937214276142057e6;940.9774131808097;1.661839095799464e12;3.390094962855393e8
1.7040000000000002e-12;1.8236002197135114e-6;3.715340221613673e-10;6.937214277803896e6;940.9774135198192;1.649219437708369e12;3.3600628278864807e8
1.7050000000000001e-12;1.8305374339913153e-6;3.724749995748871e-10;6.937214279453116e6;940.9774138558255;1.6367429822783958e12;3.3304199646934795e8
1.7060000000000002e-12;1.8374746482707684e-6;3.7341597698874294e-10;6.937214281089858e6;940.9774141888674;1.6244075710039875e12;3.30115977777006e8
1.707e-12;1.8444118625518582e-6;3.743569544029318e-10;6.937214282714265e6;940.9774145189834;1.6122110858960278e12;3.272275809024792e8
1.7080000000000002e-12;1.8513490768345724e-6;3.7529793181745076e-10;6.937214284326476e6;940.977414846211;1.6001514485726348e12;3.2437617343931544e8
1.709e-12;1.8582862911188989e-6;3.7623890923229697e-10;6.937214285926628e6;940.9774151705872;1.5882266193736665e12;3.215611360545809e8
1.7100000000000002e-12;1.8652235054048254e-6;3.7717988664746754e-10;6.937214287514854e6;940.9774154921483;1.5764345964982427e12;3.187818621690071e8
1.711e-12;1.8721607196923403e-6;3.781208640629597e-10;6.937214289091289e6;940.9774158109302;1.5647734151645876e12;3.160377576461568e8
1.7120000000000002e-12;1.8790979339814316e-6;3.790618414787706e-10;6.937214290656063e6;940.977416126968;1.5532411467915571e12;3.133282404903241e8
1.713e-12;1.8860351482720878e-6;3.8000281889489754e-10;6.937214292209304e6;940.9774164402962;1.541835898201182e12;3.1065274055288744e8
1.7140000000000002e-12;1.892972362564297e-6;3.8094379631133783e-10;6.93721429375114e6;940.9774167509489;1.530555810841654e12;3.080106992468536e8
1.715e-12;1.8999095768580482e-6;3.818847737280888e-10;6.937214295281696e6;940.9774170589596;1.519399060030111e12;3.054015692693264e8
1.7160000000000002e-12;1.9068467911533298e-6;3.8282575114514775e-10;6.937214296801095e6;940.9774173643613;1.5083638542146926e12;3.028248143316605e8
1.717e-12;1.9137840054501308e-6;3.837667285625121e-10;6.937214298309458e6;940.977417667186;1.4974484342552686e12;3.00279908897052e8
1.7180000000000002e-12;1.92072121974844e-6;3.847077059801793e-10;6.937214299806907e6;940.977417967466;1.4866510727223315e12;2.9776633792533773e8
1.719e-12;1.927658434048247e-6;3.856486833981468e-10;6.9372143012935575e6;940.9774182652322;1.475970073213516e12;2.952835966247806e8
1.7200000000000001e-12;1.9345956483495404e-6;3.86589660816412e-10;6.937214302769528e6;940.9774185605158;1.4654037696872366e12;2.9283119021061915e8
1.721e-12;1.9415328626523098e-6;3.875306382349725e-10;6.937214304234931e6;940.977418853347;1.454950525812974e12;2.9040863367018014e8
1.7220000000000001e-12;1.9484700769565445e-6;3.8847161565382585e-10;6.937214305689882e6;940.9774191437556;1.4446087343377168e12;2.880154515343461e8
1.7230000000000002e-12;1.9554072912622344e-6;3.8941259307296963e-10;6.93721430713449e6;940.9774194317711;1.4343768164681077e12;2.856511776551872e8
1.7240000000000001e-12;1.962344505569369e-6;3.903535704924014e-10;6.937214308568867e6;940.9774197174222;1.42425322126786e12;2.833153549895677e8
1.7250000000000002e-12;1.969281719877938e-6;3.9129454791211885e-10;6.93721430999312e6;940.9774200007375;1.414236425070003e12;2.8100753538854676e8
1.7260000000000001e-12;1.9762189341879313e-6;3.922355253321196e-10;6.9372143114073565e6;940.977420281745;1.404324930903537e12;2.7872727939239544e8
1.7270000000000002e-12;1.9831561484993387e-6;3.931765027524013e-10;6.937214312811681e6;940.9774205604723;1.3945172679341182e12;2.764741560310639e8
1.7280000000000001e-12;1.9900933628121505e-6;3.941174801729618e-10;6.937214314206199e6;940.9774208369464;1.3848119909183547e12;2.7424774262993294e8
1.7290000000000002e-12;1.9970305771263565e-6;3.9505845759379875e-10;6.937214315591011e6;940.9774211111942;1.3752076796713545e12;2.7204762462069064e8
1.73e-12;2.0039677914419474e-6;3.959994350149099e-10;6.937214316966219e6;940.9774213832418;1.365702938547151e12;2.698733953571832e8
1.7310000000000002e-12;2.0109050057589135e-6;3.969404124362932e-10;6.9372143183319215e6;940.9774216531151;1.3562963959316567e12;2.6772465593609178e8
1.732e-12;2.0178422200772454e-6;3.978813898579463e-10;6.937214319688218e6;940.9774219208398;1.3469867037477988e12;2.6560101502229026e8
1.7330000000000002e-12;2.0247794343969334e-6;3.9882236727986715e-10;6.937214321035204e6;940.9774221864408;1.337772536972496e12;2.635020886787473e8
1.734e-12;2.0317166487179686e-6;3.997633447020536e-10;6.937214322372977e6;940.9774224499429;1.3286525931651704e12;2.6142750020083937e8
1.7350000000000002e-12;2.0386538630403417e-6;4.007043221245036e-10;6.937214323701629e6;940.9774227113704;1.3196255920074626e12;2.5937687995494378e8
1.736e-12;2.0455910773640434e-6;4.0164529954721493e-10;6.937214325021255e6;940.9774229707473;1.3106902748538582e12;2.57349865221187e8
1.7370000000000002e-12;2.0525282916890648e-6;4.0258627697018566e-10;6.937214326331945e6;940.9774232280971;1.3018454042929304e12;2.5534610004022938e8
1.738e-12;2.059465506015397e-6;4.0352725439341375e-10;6.937214327633791e6;940.9774234834432;1.2930897637189045e12;2.5336523506396452e8
1.7390000000000002e-12;2.0664027203430305e-6;4.044682318168972e-10;6.937214328926881e6;940.9774237368084;1.2844221569132825e12;2.51406927410026e8
1.74e-12;2.0733399346719575e-6;4.05409209240634e-10;6.937214330211303e6;940.9774239882154;1.2758414076362378e12;2.4947084051998526e8
1.7410000000000002e-12;2.0802771490021686e-6;4.063501866646222e-10;6.937214331487144e6;940.9774242376863;1.267346359227548e12;2.4755664402114078e8
1.742e-12;2.087214363333656e-6;4.072911640888599e-10;6.937214332754491e6;940.9774244852429;1.2589358742167815e12;2.4566401359179044e8
1.7430000000000001e-12;2.09415157766641e-6;4.0823214151334514e-10;6.937214334013427e6;940.9774247309069;1.2506088339425173e12;2.437926308298912e8
1.744e-12;2.1010887920004236e-6;4.0917311893807606e-10;6.9372143352640355e6;940.9774249746996;1.242364138180351e12;2.419421831250084e8
1.7450000000000001e-12;2.1080260063356877e-6;4.1011409636305074e-10;6.937214336506399e6;940.9774252166418;1.2342007047794492e12;2.401123635334608e8
1.7460000000000002e-12;2.114963220672194e-6;4.1105507378826737e-10;6.9372143377406e6;940.9774254567542;1.2261174693074426e12;2.383028706565728e8
1.7470000000000001e-12;2.1219004350099344e-6;4.1199605121372414e-10;6.937214338966718e6;940.977425695057;1.2181133847034275e12;2.3651340852194443e8
1.7480000000000002e-12;2.1288376493489013e-6;4.129370286394192e-10;6.937214340184831e6;940.9774259315705;1.2101874209388728e12;2.3474368646765593e8
1.7490000000000001e-12;2.1357748636890862e-6;4.1387800606535075e-10;6.937214341395019e6;940.9774261663141;1.2023385646862227e12;2.3299341902932444e8
1.7500000000000002e-12;2.142712078030481e-6;4.148189834915171e-10;6.937214342597357e6;940.9774263993075;1.194565818994997e12;2.312623258299322e8
1.7510000000000001e-12;2.1496492923730784e-6;4.157599609179164e-10;6.937214343791923e6;940.9774266305699;1.1868682029751987e12;2.295501314723509e8
1.7520000000000002e-12;2.1565865067168704e-6;4.1670093834454697e-10;6.937214344978791e6;940.97742686012;1.1792447514878372e12;2.2785656543448675e8
1.7530000000000001e-12;2.163523721061849e-6;4.176419157714071e-10;6.937214346158035e6;940.9774270879766;1.1716945148423857e12;2.2618136196697342e8
1.7540000000000002e-12;2.1704609354080074e-6;4.1858289319849507e-10;6.937214347329729e6;940.9774273141579;1.164216558501001e12;2.2452425999334395e8
1.755e-12;2.177398149755337e-6;4.195238706258092e-10;6.937214348493946e6;940.9774275386822;1.1568099627893232e12;2.2288500301261252e8
1.7560000000000002e-12;2.184335364103831e-6;4.204648480533479e-10;6.9372143496507555e6;940.9774277615671;1.1494738226136992e12;2.2126333900420067e8
1.757e-12;2.191272578453482e-6;4.2140582548110945e-10;6.937214350800229e6;940.9774279828305;1.1422072471846606e12;2.196590203351443e8
1.7580000000000002e-12;2.1982097928042823e-6;4.2234680290909227e-10;6.937214351942437e6;940.9774282024895;1.1350093597465005e12;2.1807180366951936e8
1.759e-12;2.205147007156225e-6;4.2328778033729476e-10;6.937214353077446e6;940.9774284205613;1.1278792973127993e12;2.165014498800259e8
1.7600000000000002e-12;2.2120842215093025e-6;4.242287577657153e-10;6.937214354205325e6;940.9774286370628;1.1208162104077383e12;2.149477239616719e8
1.761e-12;2.219021435863508e-6;4.251697351943524e-10;6.937214355326141e6;940.9774288520105;1.11381926281308e12;2.134103949475028e8
1.7620000000000002e-12;2.225958650218834e-6;4.2611071262320443e-10;6.93721435643996e6;940.9774290654209;1.1068876313206455e12;2.11889235826318e8
1.763e-12;2.232895864575274e-6;4.270516900522698e-10;6.937214357546848e6;940.9774292773101;1.1000205054901724e12;2.1038402346232384e8
1.7640000000000002e-12;2.239833078932821e-6;4.2799266748154713e-10;6.937214358646869e6;940.977429487694;1.0932170874124165e12;2.0889453851667184e8
1.765e-12;2.246770293291468e-6;4.289336449110348e-10;6.937214359740086e6;940.9774296965886;1.0864765914773632e12;2.074205653708304e8
1.7660000000000001e-12;2.2537075076512078e-6;4.298746223407314e-10;6.937214360826562e6;940.9774299040092;1.0797982441474237e12;2.0596189205174202e8
1.767e-12;2.2606447220120345e-6;4.308155997706354e-10;6.937214361906361e6;940.9774301099711;1.0731812837355e12;2.0451831015871963e8
1.7680000000000001e-12;2.2675819363739407e-6;4.3175657720074536e-10;6.937214362979542e6;940.9774303144894;1.0666249601877902e12;2.0308961479203546e8
1.7690000000000002e-12;2.27451915073692e-6;4.3269755463105985e-10;6.937214364046168e6;940.977430517579;1.0601285348712307e12;2.0167560448315895e8
1.7700000000000001e-12;2.2814563651009664e-6;4.336385320615774e-10;6.937214365106296e6;940.9774307192546;1.053691280365448e12;2.0027608112659904e8
1.7710000000000002e-12;2.2883935794660728e-6;4.3457950949229665e-10;6.937214366159987e6;940.9774309195307;1.0473124802591251e12;1.9889084991331097e8
1.7720000000000001e-12;2.295330793832233e-6;4.3552048692321617e-10;6.937214367207299e6;940.9774311184215;1.0409914289506635e12;1.9751971926562533e8
1.7730000000000002e-12;2.3022680081994402e-6;4.364614643543346e-10;6.93721436824829e6;940.9774313159412;1.0347274314530505e12;1.9616250077366105e8
1.7740000000000001e-12;2.3092052225676886e-6;4.3740244178565053e-10;6.937214369283018e6;940.9774315121037;1.028519803202817e12;1.9481900913318324e8
1.7750000000000002e-12;2.3161424369369717e-6;4.383434192171626e-10;6.937214370311538e6;940.9774317069227;1.0223678698729989e12;1.93489062084869e8
1.7760000000000001e-12;2.323079651307283e-6;4.3928439664886956e-10;6.9372143713339055e6;940.9774319004118;1.0162709671900013e12;1.9217248035494566e8
1.7770000000000002e-12;2.3300168656786168e-6;4.4022537408076997e-10;6.937214372350177e6;940.9774320925843;1.0102284407542709e12;1.908690875971642e8
1.778e-12;2.336954080050967e-6;4.4116635151286253e-10;6.937214373360406e6;940.9774322834534;1.0042396458646973e12;1.895787103360779e8
1.7790000000000002e-12;2.343891294424327e-6;4.4210732894514597e-10;6.937214374364645e6;940.9774324730321;9.983039473466345e11;1.8830117791158748e8
1.78e-12;2.350828508798692e-6;4.43048306377619e-10;6.937214375362949e6;940.9774326613333;9.924207193834841e11;1.8703632242472643e8
1.7810000000000002e-12;2.357765723174055e-6;4.4398928381028035e-10;6.9372143763553705e6;940.9774328483696;9.865893453517292e11;1.8578397868465024e8
1.782e-12;2.3647029375504104e-6;4.449302612431287e-10;6.93721437734196e6;940.9774330341536;9.808092176593579e11;1.8454398415680227e8
1.7830000000000002e-12;2.3716401519277526e-6;4.4587123867616285e-10;6.937214378322769e6;940.9774332186976;9.7507973758759e11;1.833161789122259e8
1.784e-12;2.378577366306075e-6;4.468122161093816e-10;6.937214379297849e6;940.9774334020137;9.694003151358276e11;1.8210040557799357e8
